dataset,seed,n_entities,n_train_events,n_validation_available,n_validation,n_test_available,n_test,decay_mrr,decay_hits1,decay_hits3,decay_hits10,static_mrr,static_hits1,static_hits3,static_hits10,baseline_brier,stability_brier,baseline_ece,stability_ece,baseline_aurc,stability_aurc,calibration_n,operating_n,baseline_threshold@0.20,baseline_risk@0.20,baseline_coverage@0.20,baseline_brier_accepted@0.20,stability_threshold@0.20,stability_risk@0.20,stability_coverage@0.20,stability_brier_accepted@0.20,baseline_threshold@0.40,baseline_risk@0.40,baseline_coverage@0.40,baseline_brier_accepted@0.40,stability_threshold@0.40,stability_risk@0.40,stability_coverage@0.40,stability_brier_accepted@0.40,baseline_threshold@0.60,baseline_risk@0.60,baseline_coverage@0.60,baseline_brier_accepted@0.60,stability_threshold@0.60,stability_risk@0.60,stability_coverage@0.60,stability_brier_accepted@0.60,baseline_threshold@0.80,baseline_risk@0.80,baseline_coverage@0.80,baseline_brier_accepted@0.80,stability_threshold@0.80,stability_risk@0.80,stability_coverage@0.80,stability_brier_accepted@0.80,belief_only_aurc,belief_only_risk@0.40,belief_only_coverage@0.40,plus_certificate_aurc,plus_certificate_risk@0.40,plus_certificate_coverage@0.40,plus_diversity_aurc,plus_diversity_risk@0.40,plus_diversity_coverage@0.40,plus_fragility_aurc,plus_fragility_risk@0.40,plus_fragility_coverage@0.40,full_certificate_aurc,full_certificate_risk@0.40,full_certificate_coverage@0.40
ICEWS14,0,7128,72826,8837,5000,8848,5000,0.3152822972229822,0.26537472809966384,0.35258058137235515,0.4012260233339925,0.294535492349994,0.231757959264386,0.3320150286731264,0.39292070397468853,0.15573278334835636,0.14257288029278456,0.043436758645689494,0.015153331277885863,0.5859856353453358,0.5494851637550948,2500,2500,0.4075636646173105,0.5042826552462527,0.1868,0.24447446804275808,0.47130336916752824,0.46229508196721314,0.183,0.22861389740315233,0.31504933639229626,0.5596184419713831,0.3774,0.24150113901716305,0.28687255792637534,0.5244536940686785,0.3844,0.23223818191128293,0.18239231851412366,0.6238594119635011,0.5918,0.22319851861945078,0.18711299219256047,0.610209601081812,0.5916,0.2125989921773613,0.07944631632155212,0.658089241719135,0.7306,0.21170922491581862,0.011225416654761906,0.658089241719135,0.7306,0.19510967677211502,0.5681458602185004,0.543728135932034,0.4002,0.5589102326363292,0.5263429752066116,0.3872,0.5631502898574287,0.5788675429726997,0.3956,0.5622008702138848,0.5349946977730647,0.3772,0.5494851637550948,0.5244536940686785,0.3844
ICEWS14,1,7128,72826,8837,5000,8848,5000,0.3152822972229822,0.26537472809966384,0.35258058137235515,0.4012260233339925,0.294535492349994,0.231757959264386,0.3320150286731264,0.39292070397468853,0.15604463361456788,0.14269912577143062,0.042459992685350514,0.012990898412069608,0.5869786366650951,0.5499401476154082,2500,2500,0.4069646684428763,0.5101419878296146,0.1972,0.24605449724457973,0.4752726165163351,0.464247598719317,0.1874,0.2310526547898965,0.3141421118081293,0.5662217659137577,0.3896,0.24074848623629977,0.28625021629598024,0.5278203164880041,0.3918,0.23231205871696128,0.1735835012590714,0.6269102990033223,0.602,0.22274160890313946,0.1694284187470313,0.613109243697479,0.595,0.2114500644250628,0.0770566704100648,0.658089241719135,0.7306,0.21228128904539106,0.012270726828664277,0.658089241719135,0.7306,0.19527481606499128,0.5681455662635672,0.5417298937784522,0.3954,0.5590144350831736,0.5274499743458184,0.3898,0.5670816628683301,0.5784913353720693,0.3924,0.560939768831271,0.5375959079283887,0.391,0.5499401476154082,0.5278203164880041,0.3918
ICEWS14,2,7128,72826,8837,5000,8848,5000,0.3152822972229822,0.26537472809966384,0.35258058137235515,0.4012260233339925,0.294535492349994,0.231757959264386,0.3320150286731264,0.39292070397468853,0.15599736037127426,0.14234342099074357,0.037068812606062866,0.0213318749471977,0.585773282348762,0.5481115096180772,2500,2500,0.41529260548519853,0.5045778229908443,0.1966,0.24666599984232332,0.4867314775845245,0.4090909090909091,0.198,0.23346869922015626,0.32842504720969873,0.5575447570332481,0.391,0.24328002529067735,0.2856586685539043,0.5356425702811245,0.3984,0.22900183236426702,0.17000953778346034,0.6268756252084028,0.5998,0.22232833676186783,0.1860558390598098,0.6101752021563343,0.5936,0.2125688784452361,0.06827575037120816,0.658089241719135,0.7306,0.212418428940001,0.011921427762999154,0.658089241719135,0.7306,0.1947923580065447,0.5681440868628093,0.5478983382209188,0.4092,0.5593413949560152,0.5359801488833746,0.403,0.5596328229048543,0.5359116022099447,0.3982,0.5621926083066292,0.5503254882323485,0.3994,0.5481115096180772,0.5356425702811245,0.3984
ICEWS14,3,7128,72826,8837,5000,8848,5000,0.3152822972229822,0.26537472809966384,0.35258058137235515,0.4012260233339925,0.294535492349994,0.231757959264386,0.3320150286731264,0.39292070397468853,0.15621198917683415,0.14231874713591766,0.0368489956469758,0.014104191835572663,0.5895779377179254,0.5497545592601014,2500,2500,0.4096860046948755,0.5102040816326531,0.1862,0.2446692527883568,0.45709546067532175,0.4212121212121212,0.198,0.23347800649879386,0.3200549771196783,0.5685654008438819,0.3792,0.23957572327956866,0.27880723908055144,0.533702213279678,0.3976,0.22970769689200707,0.17444861871861442,0.6248732679959446,0.5918,0.22341803408185687,0.18893978420467858,0.604301809491294,0.5858,0.21533613207588606,0.06986888250142688,0.658089241719135,0.7306,0.21273229706119637,0.013302740842334761,0.658089241719135,0.7306,0.19475206380006457,0.568145961535623,0.5436844732900649,0.4006,0.5589560839796264,0.5261793675479524,0.3858,0.5618947453061194,0.5452222789984671,0.3914,0.5622311490876633,0.5489404641775983,0.3964,0.5497545592601014,0.533702213279678,0.3976
ICEWS14,4,7128,72826,8837,5000,8848,5000,0.3152822972229822,0.26537472809966384,0.35258058137235515,0.4012260233339925,0.294535492349994,0.231757959264386,0.3320150286731264,0.39292070397468853,0.15581962996001045,0.14282033252850165,0.04279624261274022,0.015514159511220926,0.5874982271759456,0.54973361036726,2500,2500,0.40561488795392486,0.51010101010101,0.198,0.2442069600646324,0.4813103043520161,0.4183142559833507,0.1922,0.23325541847993414,0.3207580551466292,0.5630293971101146,0.4014,0.24142568539951909,0.2873261119550489,0.5325977933801405,0.3988,0.23100491031867967,0.17354965557916266,0.6301504251144538,0.6116,0.22085988162818923,0.19246231310584752,0.6144418681682676,0.6038,0.21164013532421294,0.08306036753962977,0.658089241719135,0.7306,0.21166081767557074,0.012321531071325638,0.658089241719135,0.7306,0.19543809277477084,0.5681459352654048,0.546310054482417,0.4038,0.5584617181806678,0.5348605577689243,0.4016,0.560297487321317,0.5405950579929399,0.3966,0.5622408383470165,0.5501747378931603,0.4006,0.54973361036726,0.5325977933801405,0.3988
