dataset,seed,n_entities,n_train_events,n_validation,n_test,decay_mrr,decay_hits1,decay_hits3,decay_hits10,baseline_ece,stability_ece,baseline_aurc,stability_aurc,elapsed_seconds,baseline_threshold@0.20,baseline_risk@0.20,baseline_coverage@0.20,baseline_brier@0.20,stability_threshold@0.20,stability_risk@0.20,stability_coverage@0.20,stability_brier@0.20,baseline_threshold@0.40,baseline_risk@0.40,baseline_coverage@0.40,baseline_brier@0.40,stability_threshold@0.40,stability_risk@0.40,stability_coverage@0.40,stability_brier@0.40,baseline_threshold@0.60,baseline_risk@0.60,baseline_coverage@0.60,baseline_brier@0.60,stability_threshold@0.60,stability_risk@0.60,stability_coverage@0.60,stability_brier@0.60,baseline_threshold@0.80,baseline_risk@0.80,baseline_coverage@0.80,baseline_brier@0.80,stability_threshold@0.80,stability_risk@0.80,stability_coverage@0.80,stability_brier@0.80
GDELT,0.0,500.0,2308165.0,5000.0,5000.0,0.32768406928776156,0.231,0.3618,0.5268,0.04036138824582014,0.03760402608763158,0.725232737530494,0.7236771353358331,107.75054454803467,0.18264228410657696,0.7061425061425062,0.407,0.2194545275402498,0.18640447998102952,0.7016742770167428,0.3942,0.22204044974521875,0.14871393488413542,0.7378947368421053,0.57,0.19941769665047807,0.14635525565238547,0.7415534656913967,0.5742,0.19674896541951958,0.11615835898390713,0.7669339231407244,0.7234,0.18032118557029914,0.11376823308743536,0.7666300164925783,0.7276,0.18048462569574458,0.0697534087082148,0.7933075347143183,0.8786,0.16200335355896928,0.06876913378627195,0.7932527923410075,0.8774,0.16190459152370176
GDELT,1.0,500.0,2308165.0,5000.0,5000.0,0.32768406928776156,0.231,0.3618,0.5268,0.05044822371676088,0.050777609791714105,0.7253196255322875,0.7243030765391224,118.48157715797424,0.18064059097136057,0.7057963955187531,0.4106,0.22766328677767636,0.18650294641167314,0.7065,0.4,0.22933129741877115,0.145561772004624,0.7373772791023843,0.5704,0.20552960503451256,0.14247129646149836,0.7394957983193278,0.5712,0.20544251952200485,0.11041190127249058,0.7648363838047698,0.7212,0.18639818462281765,0.10686192442225786,0.7655001377790025,0.7258,0.1870613625306186,0.06107668662377362,0.7924657534246575,0.876,0.16633566697155552,0.059876893057275594,0.7930168872660885,0.8764,0.16681330664005575
GDELT,2.0,500.0,2308165.0,5000.0,5000.0,0.32768406928776156,0.231,0.3618,0.5268,0.04596532907864557,0.045137865619458435,0.7252136756062646,0.7234723385466818,128.90072584152222,0.17991929567649514,0.7059961315280464,0.4136,0.222819181548672,0.18076161058565887,0.7031853281853282,0.4144,0.22462295436425372,0.14418355428129453,0.739221140472879,0.5752,0.20090135555709182,0.1397271225074774,0.7432478632478633,0.585,0.19813697811547898,0.10962207178284193,0.7670969513869816,0.7282,0.18213346907414008,0.10512746355950903,0.767353579175705,0.7376,0.18203026670569614,0.06368357583220345,0.7927247769389156,0.8742,0.16392156456044693,0.060896433069369545,0.7932527923410075,0.8774,0.1634745620872101
