dataset,seed,n_entities,n_train_events,n_validation,n_test,static_mrr,static_hits1,static_hits3,static_hits10,decay_mrr,decay_hits1,decay_hits3,decay_hits10,static_ece,decay_ece,static_aurc,decay_aurc,stability_aurc,elapsed_seconds,static_risk@0.20,static_coverage@0.20,static_brier@0.20,static_threshold@0.20,decay_risk@0.20,decay_coverage@0.20,decay_brier@0.20,decay_threshold@0.20,stability_risk@0.20,stability_coverage@0.20,stability_brier@0.20,stability_threshold@0.20,static_risk@0.40,static_coverage@0.40,static_brier@0.40,static_threshold@0.40,decay_risk@0.40,decay_coverage@0.40,decay_brier@0.40,decay_threshold@0.40,stability_risk@0.40,stability_coverage@0.40,stability_brier@0.40,stability_threshold@0.40,static_risk@0.60,static_coverage@0.60,static_brier@0.60,static_threshold@0.60,decay_risk@0.60,decay_coverage@0.60,decay_brier@0.60,decay_threshold@0.60,stability_risk@0.60,stability_coverage@0.60,stability_brier@0.60,stability_threshold@0.60,static_risk@0.80,static_coverage@0.80,static_brier@0.80,static_threshold@0.80,decay_risk@0.80,decay_coverage@0.80,decay_brier@0.80,decay_threshold@0.80,stability_risk@0.80,stability_coverage@0.80,stability_brier@0.80,stability_threshold@0.80
ICEWS14,0.0,7128.0,72826.0,5000.0,5000.0,0.42326782775613647,0.3246,0.4728,0.597,0.4322378578831146,0.3414,0.484,0.6014,0.49859667043036765,0.4686431429682274,0.5300224530944335,0.5326626581809902,0.675416107748055,20.76699733734131,0.42266009852216746,0.203,0.4226600729030821,0.999999694097773,0.42745098039215684,0.204,0.42743430271223265,0.9997904344192116,0.7545164718384697,0.1882,0.46483086473496144,0.6795803975934398,0.517017017017017,0.3996,0.5158978082027994,0.9933071490757153,0.518406454866364,0.3966,0.5093046091616592,0.9497582416980646,0.6820512820512821,0.39,0.37849192908638646,0.5811854648856148,0.5670549084858569,0.601,0.5356381958457432,0.8807970779778823,0.5613604488078542,0.5704,0.5032002318948274,0.7310755292652666,0.6017609210971893,0.5906,0.3344828040313549,0.49960325726887156,0.6076494427558258,0.7896,0.5063249519040915,0.7310585786300049,0.6068199431671403,0.7742,0.46723983982196393,0.5641019146360982,0.611382951326294,0.7766,0.31009685943459775,0.34552329457770686
ICEWS14,1.0,7128.0,72826.0,5000.0,5000.0,0.42326782775613647,0.3246,0.4728,0.597,0.4322378578831146,0.3414,0.484,0.6014,0.49859667043036765,0.4686431429682274,0.5300224530944335,0.5326626581809902,0.675416107748055,40.932010650634766,0.42266009852216746,0.203,0.4226600729030821,0.999999694097773,0.42745098039215684,0.204,0.42743430271223265,0.9997904344192116,0.7545164718384697,0.1882,0.46483086473496144,0.6795803975934398,0.517017017017017,0.3996,0.5158978082027994,0.9933071490757153,0.518406454866364,0.3966,0.5093046091616592,0.9497582416980646,0.6820512820512821,0.39,0.37849192908638646,0.5811854648856148,0.5670549084858569,0.601,0.5356381958457432,0.8807970779778823,0.5613604488078542,0.5704,0.5032002318948274,0.7310755292652666,0.6017609210971893,0.5906,0.3344828040313549,0.49960325726887156,0.6076494427558258,0.7896,0.5063249519040915,0.7310585786300049,0.6068199431671403,0.7742,0.46723983982196393,0.5641019146360982,0.611382951326294,0.7766,0.31009685943459775,0.34552329457770686
ICEWS14,2.0,7128.0,72826.0,5000.0,5000.0,0.42326782775613647,0.3246,0.4728,0.597,0.4322378578831146,0.3414,0.484,0.6014,0.49859667043036765,0.4686431429682274,0.5300224530944335,0.5326626581809902,0.675416107748055,61.68489670753479,0.42266009852216746,0.203,0.4226600729030821,0.999999694097773,0.42745098039215684,0.204,0.42743430271223265,0.9997904344192116,0.7545164718384697,0.1882,0.46483086473496144,0.6795803975934398,0.517017017017017,0.3996,0.5158978082027994,0.9933071490757153,0.518406454866364,0.3966,0.5093046091616592,0.9497582416980646,0.6820512820512821,0.39,0.37849192908638646,0.5811854648856148,0.5670549084858569,0.601,0.5356381958457432,0.8807970779778823,0.5613604488078542,0.5704,0.5032002318948274,0.7310755292652666,0.6017609210971893,0.5906,0.3344828040313549,0.49960325726887156,0.6076494427558258,0.7896,0.5063249519040915,0.7310585786300049,0.6068199431671403,0.7742,0.46723983982196393,0.5641019146360982,0.611382951326294,0.7766,0.31009685943459775,0.34552329457770686
ICEWS14,3.0,7128.0,72826.0,5000.0,5000.0,0.42326782775613647,0.3246,0.4728,0.597,0.4322378578831146,0.3414,0.484,0.6014,0.49859667043036765,0.4686431429682274,0.5300224530944335,0.5326626581809902,0.675416107748055,100.36939477920532,0.42266009852216746,0.203,0.4226600729030821,0.999999694097773,0.42745098039215684,0.204,0.42743430271223265,0.9997904344192116,0.7545164718384697,0.1882,0.46483086473496144,0.6795803975934398,0.517017017017017,0.3996,0.5158978082027994,0.9933071490757153,0.518406454866364,0.3966,0.5093046091616592,0.9497582416980646,0.6820512820512821,0.39,0.37849192908638646,0.5811854648856148,0.5670549084858569,0.601,0.5356381958457432,0.8807970779778823,0.5613604488078542,0.5704,0.5032002318948274,0.7310755292652666,0.6017609210971893,0.5906,0.3344828040313549,0.49960325726887156,0.6076494427558258,0.7896,0.5063249519040915,0.7310585786300049,0.6068199431671403,0.7742,0.46723983982196393,0.5641019146360982,0.611382951326294,0.7766,0.31009685943459775,0.34552329457770686
ICEWS14,4.0,7128.0,72826.0,5000.0,5000.0,0.42326782775613647,0.3246,0.4728,0.597,0.4322378578831146,0.3414,0.484,0.6014,0.49859667043036765,0.4686431429682274,0.5300224530944335,0.5326626581809902,0.675416107748055,141.02492332458496,0.42266009852216746,0.203,0.4226600729030821,0.999999694097773,0.42745098039215684,0.204,0.42743430271223265,0.9997904344192116,0.7545164718384697,0.1882,0.46483086473496144,0.6795803975934398,0.517017017017017,0.3996,0.5158978082027994,0.9933071490757153,0.518406454866364,0.3966,0.5093046091616592,0.9497582416980646,0.6820512820512821,0.39,0.37849192908638646,0.5811854648856148,0.5670549084858569,0.601,0.5356381958457432,0.8807970779778823,0.5613604488078542,0.5704,0.5032002318948274,0.7310755292652666,0.6017609210971893,0.5906,0.3344828040313549,0.49960325726887156,0.6076494427558258,0.7896,0.5063249519040915,0.7310585786300049,0.6068199431671403,0.7742,0.46723983982196393,0.5641019146360982,0.611382951326294,0.7766,0.31009685943459775,0.34552329457770686
