dataset,seed,n_entities,n_train_events,n_validation,n_test,static_mrr,static_hits1,static_hits3,static_hits10,decay_mrr,decay_hits1,decay_hits3,decay_hits10,static_ece,decay_ece,static_aurc,decay_aurc,stability_aurc,elapsed_seconds,static_risk@0.20,static_coverage@0.20,static_brier@0.20,static_threshold@0.20,decay_risk@0.20,decay_coverage@0.20,decay_brier@0.20,decay_threshold@0.20,stability_risk@0.20,stability_coverage@0.20,stability_brier@0.20,stability_threshold@0.20,static_risk@0.40,static_coverage@0.40,static_brier@0.40,static_threshold@0.40,decay_risk@0.40,decay_coverage@0.40,decay_brier@0.40,decay_threshold@0.40,stability_risk@0.40,stability_coverage@0.40,stability_brier@0.40,stability_threshold@0.40,static_risk@0.60,static_coverage@0.60,static_brier@0.60,static_threshold@0.60,decay_risk@0.60,decay_coverage@0.60,decay_brier@0.60,decay_threshold@0.60,stability_risk@0.60,stability_coverage@0.60,stability_brier@0.60,stability_threshold@0.60,static_risk@0.80,static_coverage@0.80,static_brier@0.80,static_threshold@0.80,decay_risk@0.80,decay_coverage@0.80,decay_brier@0.80,decay_threshold@0.80,stability_risk@0.80,stability_coverage@0.80,stability_brier@0.80,stability_threshold@0.80
ICEWS14,0.0,7128.0,72826.0,1000.0,1000.0,0.3756260703309918,0.299,0.414,0.51,0.39875251689618774,0.331,0.444,0.517,0.4684652486976239,0.4012637412891526,0.5422778362733157,0.5320614435214648,0.5881502694455892,13.225782871246338,0.4444444444444444,0.216,0.44443926912220844,0.9999546021312976,0.43805309734513276,0.226,0.42764049024063233,0.9392836304901903,0.6031746031746031,0.189,0.3073255395918204,0.5870772897739345,0.5087209302325582,0.344,0.5050689504094396,0.9820137900379085,0.5013927576601671,0.359,0.4386765130968604,0.7655781636063165,0.5605095541401274,0.314,0.2859012364238591,0.5234690509978026,0.5341880341880342,0.468,0.506316121054236,0.8807970779778823,0.5420560747663551,0.535,0.40580210302713077,0.6506046209981879,0.544468546637744,0.461,0.2735659540052954,0.4210129290499259,0.6022253129346314,0.719,0.47243127392520307,0.7310585786300049,0.6005665722379604,0.706,0.3822341113939522,0.5425230165873292,0.5795107033639144,0.654,0.2591548568826674,0.31704532353864
