dataset,seed,n_entities,n_train_events,n_validation,n_test,decay_mrr,decay_hits1,decay_hits3,decay_hits10,baseline_ece,stability_ece,baseline_aurc,stability_aurc,elapsed_seconds,baseline_threshold@0.20,baseline_risk@0.20,baseline_coverage@0.20,baseline_brier@0.20,stability_threshold@0.20,stability_risk@0.20,stability_coverage@0.20,stability_brier@0.20,baseline_threshold@0.40,baseline_risk@0.40,baseline_coverage@0.40,baseline_brier@0.40,stability_threshold@0.40,stability_risk@0.40,stability_coverage@0.40,stability_brier@0.40,baseline_threshold@0.60,baseline_risk@0.60,baseline_coverage@0.60,baseline_brier@0.60,stability_threshold@0.60,stability_risk@0.60,stability_coverage@0.60,stability_brier@0.60,baseline_threshold@0.80,baseline_risk@0.80,baseline_coverage@0.80,baseline_brier@0.80,stability_threshold@0.80,stability_risk@0.80,stability_coverage@0.80,stability_brier@0.80
ICEWS05_15,0.0,10488.0,368962.0,5000.0,5000.0,0.46738856858739636,0.3536,0.5414,0.6846,0.04151375322545243,0.04173017358045872,0.6203052733862956,0.5820512049397973,130.7099952697754,0.36209216262633676,0.5667189952904239,0.1274,0.24976884541785443,0.4365808466757265,0.463884430176565,0.1246,0.24678354488558008,0.29855442224645584,0.6043395022335674,0.3134,0.24060359555333963,0.26935838206733,0.5695981362842166,0.3434,0.23809287110932761,0.2513122390749721,0.6232800297508367,0.5378,0.23754876941273753,0.2158485666299541,0.6091789171746146,0.5578,0.2344806172986985,0.20720720849621954,0.6543983294179065,0.7662,0.22618707237695695,0.18135759512917798,0.6500645161290323,0.775,0.221188284919072
ICEWS05_15,1.0,10488.0,368962.0,5000.0,5000.0,0.46738856858739636,0.3536,0.5414,0.6846,0.04705957249078363,0.04433032033477408,0.6187254942113496,0.5840471030032935,169.87958240509033,0.3488874318773989,0.5602605863192183,0.1228,0.2517689495193293,0.4203643754360754,0.4500907441016334,0.1102,0.25026338119277997,0.28598096062919465,0.6066584463625154,0.3244,0.2405484076518595,0.25975871373569076,0.5705382436260623,0.353,0.24007221915644292,0.24606857485419678,0.6231937754723972,0.5398,0.23835873844773545,0.21692830094594617,0.6137093895037486,0.5602,0.23303205720222248,0.20965832921917757,0.6546163849154747,0.769,0.2266509331948925,0.18890076339868156,0.6495375128468653,0.7784,0.22222735399392796
ICEWS05_15,2.0,10488.0,368962.0,5000.0,5000.0,0.46738856858739636,0.3536,0.5414,0.6846,0.04454919276865433,0.040324478436530725,0.6198472347494018,0.5803436179934143,210.4242181777954,0.34220319565088203,0.5704022988505747,0.1392,0.24896105917339492,0.4096390749009917,0.4782608695652174,0.138,0.24392048829223467,0.290963577464804,0.6070983810709838,0.3212,0.24025202757077496,0.2620202598376804,0.5688073394495413,0.3488,0.23833056757929016,0.25288111261814555,0.6240266963292548,0.5394,0.2376349425972772,0.21670657534112836,0.6132379248658318,0.559,0.2318895494409465,0.21450561419027664,0.6562419229775136,0.7738,0.22547271882021816,0.18882185399098778,0.6535862785862786,0.7696,0.2186171919425629
ICEWS05_15,3.0,10488.0,368962.0,5000.0,5000.0,0.46738856858739636,0.3536,0.5414,0.6846,0.052530333841596756,0.044084190112013,0.6234285413661519,0.5842693511540111,250.5147683620453,0.3450170970575052,0.5656877897990726,0.1294,0.2502348810288112,0.4036697265897198,0.47425897035881437,0.1282,0.24761522876405692,0.291427717496352,0.6054510058403634,0.3082,0.24144572844615392,0.270696666398602,0.5649617871840094,0.3402,0.24117536415930618,0.2443201443819793,0.6326455416359617,0.5428,0.23461142268085491,0.2148437351006074,0.61608442503639,0.5496,0.23084634812384686,0.20313317779676965,0.6560102301790282,0.782,0.2270917332559095,0.18921888145653493,0.6502890173410405,0.7612,0.2212823814802594
ICEWS05_15,4.0,10488.0,368962.0,5000.0,5000.0,0.46738856858739636,0.3536,0.5414,0.6846,0.05110566461259744,0.034272821026751527,0.6199478628664746,0.5808311954005514,290.2324345111847,0.3466417475652525,0.560064935064935,0.1232,0.2515424015330536,0.427823425986738,0.46365105008077545,0.1238,0.24460437459034426,0.2928507266307829,0.6025236593059937,0.317,0.24202772804776762,0.26985367639587526,0.5657741559953434,0.3436,0.23924494437695978,0.2561495015484389,0.6269158878504673,0.535,0.23608251133332747,0.2201938657030855,0.6135629709364908,0.5574,0.2315875609202426,0.22069633865276253,0.6527099922938607,0.7786,0.227481334686869,0.1980348256484316,0.6509507684292785,0.7678,0.21999209676752557
