model,dataset,outcome,margin_auc,certificate_auc,auc_gain,ci_low,ci_high,valid_replicates,positive_cases,queries_times_seeds
TeRDy,ICEWS05-15,random_flip2,0.8212516989637039,0.9697594783536253,0.14850777938992143,0.1386298381896063,0.15762837232552135,2000,1270,15000
TeRDy,ICEWS05-15,shifted_flip,0.8509527234908486,0.9921271603393136,0.14117443684846498,0.13346034517317604,0.14787628110143242,2000,1593,15000
TeRDy,ICEWS05-15,wide_flip,0.8526696155135751,0.9920077600949074,0.1393381445813323,0.1321456907277186,0.14585828917408603,2000,1659,15000
TeRDy,ICEWS05-15,event_flip,0.8268916380174337,0.9867087767481169,0.15981713873068315,0.15287431834395923,0.16734807341400276,2000,1303,15000
